parameter,estimate
gamma_h,0.9873653442714752
rho1,2.5436976136222795
rho2,4.754767967724421
lambda_home1,1.1127997717714897
lambda_away1,1.2981155120583892
lambda_homeBig,1.2664521487188733
lambda_awayBig,0.922605372004678
mu_home1,0.9501616740047705
mu_away1,0.84377279420965
mu_homeBig,1.1867579934741963
mu_awayBig,1.0260970635659938
xi1,-0.19224273717734797
xi2,0.05561158008966429
