parameter,estimate
gamma_h,1.1245952033422484
rho1,4.202221278881567
rho2,7.802579254803717
lambda_home1,0.5847633336937007
lambda_away1,0.605180473668579
lambda_homeBig,0.6693993482966507
lambda_awayBig,0.6154366861596848
mu_home1,1.4474381747657061
mu_away1,0.5124970760525684
mu_homeBig,1.2409005031147298
mu_awayBig,0.7963479600167911
xi1,0.4908054194322075
xi2,0.3517378016800555
