parameter,estimate
gamma_h,1.1492563840447914
rho1,1.1780064038436224
rho2,5.3756052222775335
lambda_home1,0.8717218978111022
lambda_away1,0.8804083730655604
lambda_homeBig,0.8410200264217329
lambda_awayBig,1.0950821852612576
mu_home1,1.1523457402792503
mu_away1,0.8365743100877852
mu_homeBig,0.7533358694055446
mu_awayBig,0.9815326007129253
xi1,-0.3295574227056728
xi2,0.32812097340713425
