parameter,estimate
gamma_h,1.0691894401414652
rho1,1.175024336810787
rho2,5.402794438581008
theta_lead1,0.8614841113181517
theta_behind1,0.9686534701630807
theta_leadBig,0.8995683950107263
theta_behindBig,0.9881016223284285
xi1,-0.2905780779351616
xi2,0.24998203712629796
