parameter,estimate
gamma_h,0.9299391306227459
rho1,2.720380054102683
rho2,7.958183278158368
theta_lead1,0.8067656085740037
theta_behind1,0.7409108929033049
theta_leadBig,0.8889048147333088
theta_behindBig,1.0198080739044146
xi1,0.5441752742520082
xi2,-0.08306748012422481
