parameter,estimate
gamma_h,1.137757263982658
rho1,4.038714924938072
rho2,5.337957504206282
theta_lead1,0.5048724797273205
theta_behind1,0.6626684697579507
theta_leadBig,0.6034338426011416
theta_behindBig,1.267550253970744
xi1,0.393695202469677
xi2,-0.09646234289138604
