parameter,estimate
gamma_h,1.149706935789278
rho1,2.535077177763145
rho2,4.764269342402632
theta_lead1,0.9815394865895357
theta_behind1,1.1183863749795484
theta_leadBig,1.1563113966688587
theta_behindBig,0.9849973809964774
xi1,-0.23395226120988352
xi2,0.12295168026640242
