parameter,estimate
gamma_h,1.161543962933248
rho1,4.191100674620989
rho2,7.846121847912362
theta_lead_scored,0.6938279910158001
theta_lead_conceded,0.5070852858433607
theta_behind_scored,1.4125298482175233
theta_behind_conceded,0.9779657833666772
theta_level_scored,1.33544935739084
theta_level_conceded,1.2858905284033568
xi1,0.22600806006051766
xi2,0.5549976884708914
