state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.7791775106403902,0.7149021473736651
lead_conceded,1.0190664765052904,0.9586548473292286
behind_scored,0.9613671896239581,0.8280729328455727
behind_conceded,0.9007521710219446,0.7579717047781733
level_scored,0.7004911739810562,0.6668673946682688
level_conceded,0.6648608343481051,0.7025580714930724
