state,theta_home,theta_away
00,1.0,1.0
lead_scored,1.3560642738768023,1.067238854984781
lead_conceded,0.8146152033706517,1.2702524273736844
behind_scored,1.626460364603631,1.149441927512848
behind_conceded,0.9097128675135497,1.3744732348136608
level_scored,0.9828364842611479,1.4243005062988146
level_conceded,2.089306820451911,1.1233546921141226
