parameter,estimate
gamma_h,1.1496245399448417
rho1,2.1667284671958655
rho2,5.655974442092091
theta_lead_scored,0.9201176506983503
theta_lead_conceded,0.9884455116582757
theta_behind_scored,1.233380260899403
theta_behind_conceded,1.2244917463356524
theta_level_scored,0.8857644492028505
theta_level_conceded,0.9149697543959895
xi1,0.5299212535313793
xi2,0.09998882903373953
