state,theta_home,theta_away
00,1.0,1.0
lead_scored,1.0122114532232898,1.0447279456436187
lead_conceded,0.8095532362855025,0.6529041551864223
behind_scored,0.8653823063395936,1.4613733450893895
behind_conceded,1.290794771066566,1.1714275773518024
level_scored,1.1655385983882258,0.9524277060621371
level_conceded,0.7761916503369849,0.8798639381098944
