state,theta_home,theta_away
00,1.0,1.0
lead_scored,1.012475295456347,0.917998882995521
lead_conceded,0.8644201819504451,0.3134486230569314
behind_scored,1.272183827303462,1.640003344450438
behind_conceded,1.111790000293653,1.414515682571858
level_scored,0.8612245270371789,0.4944005517799583
level_conceded,0.9031997298120663,0.7387808646193101
