state,theta
00,1.0
lead_scored,0.9792354586473299
lead_conceded,1.3985639362530466
behind_scored,3.058418779270412
behind_conceded,0.9175723436819346
level_scored,0.5663201827164853
level_conceded,0.7425410843300381
