parameter,estimate
gamma_h,1.0383345708401213
rho1,1.1557636958100523
rho2,5.421348958469625
theta_lead_scored,0.9515366347349418
theta_lead_conceded,0.7836642795069713
theta_behind_scored,1.1862721945540315
theta_behind_conceded,1.032308764221406
theta_level_scored,1.4777063558856651
theta_level_conceded,1.1476627315603478
xi1,-0.2997390363441422
xi2,0.18850592293978827
