state,theta_home,theta_away
00,1.0,1.0
lead_scored,1.0193729662118443,1.0193729662118443
lead_conceded,1.0326121895373837,1.0326121895373837
behind_scored,0.8040486067638065,0.8040486067638065
behind_conceded,1.1051764906869979,1.1051764906869979
level_scored,0.9512641095596739,0.9512641095596739
level_conceded,0.9768201346684025,0.9768201346684025
