state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.9515366347349418,0.9515366347349418
lead_conceded,0.7836642795069713,0.7836642795069713
behind_scored,1.1862721945540315,1.1862721945540315
behind_conceded,1.032308764221406,1.032308764221406
level_scored,1.4777063558856651,1.4777063558856651
level_conceded,1.1476627315603478,1.1476627315603478
