parameter,estimate
gamma_h,1.0806703912085749
rho1,1.1461256334291916
rho2,5.384803968101271
theta_lead_scored,0.9494734484919038
theta_lead_conceded,0.8200479220338807
theta_behind_scored,1.2338955552986113
theta_behind_conceded,1.0634077391184418
theta_level_scored,1.4747156093774423
theta_level_conceded,1.1237890032252589
xi1,-0.2545847875332651
xi2,0.3020030971237809
