state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.931410178817648,0.931410178817648
lead_conceded,0.3260729691462583,0.3260729691462583
behind_scored,1.52159732803445,1.52159732803445
behind_conceded,1.3460352123789634,1.3460352123789634
level_scored,0.5122537254718881,0.5122537254718881
level_conceded,0.7954022130376905,0.7954022130376905
