parameter,estimate
gamma_h,1.1090713217523331
rho1,3.924260357500264
rho2,5.767241404038204
theta_lead_scored,0.5528810757560333
theta_lead_conceded,0.1858183022739635
theta_behind_scored,1.7536569117614063
theta_behind_conceded,0.7614141150088701
theta_level_scored,1.1447670721340146
theta_level_conceded,0.5773202327959751
xi1,0.4096424194062489
xi2,-0.08993709253009664
