state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.6822695760376313,0.6966548891630384
lead_conceded,0.26019993869052327,1.554723057429093
behind_scored,1.6774047375782577,1.0551681244475273
behind_conceded,0.6084725723213109,1.5337073426435277
level_scored,1.1705069735931666,1.4915559302033812
level_conceded,1.1517413163278318,1.4751540486314467
