state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.5191710541614122,0.5882411128148607
lead_conceded,0.05348074374807844,0.43778712775461925
behind_scored,1.6718617407628373,1.8499702468006736
behind_conceded,0.6370829288137239,0.8772640539317185
level_scored,1.5140901670185614,0.9390754534919741
level_conceded,1.7116406775490425,0.23684486596243784
