parameter,estimate
gamma_h,0.9335925353883116
rho1,2.631195649941251
rho2,7.93030033925258
theta_lead_scored,0.8411354195399173
theta_lead_conceded,0.8475909334455737
theta_behind_scored,1.0931329459750732
theta_behind_conceded,0.8220441055044255
theta_level_scored,0.982012137051798
theta_level_conceded,1.0019081104417815
xi1,0.5679515293616307
xi2,-0.005852039666778953
