state,theta_home,theta_away
00,1.0,1.0
lead_scored,0.7620060017642603,0.7600786462472707
lead_conceded,0.8927127862410575,0.5304752631055203
behind_scored,0.04978706837050283,1.3447551176867432
behind_conceded,1.0096550680892722,1.0594622749833513
level_scored,0.5440382800834123,1.1396644281445476
level_conceded,0.4579984263302096,1.4370864282818108
