state,theta
00,1.0
lead_scored,0.7569586882306932
lead_conceded,0.75736684569889
behind_scored,0.5363731997178043
behind_conceded,1.0158998647303703
level_scored,0.7653539075438162
level_conceded,0.6932536178390045
